"nav","nav_date","scheme_id","fund_house","scheme_name","pay_out","type","category","sub_category"
"10.4398","2018-01-31","140796","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OF (1151 days) - Regular Plan-Quarterly Dividend","INF209KB1DH9","Close Ended Schemes "," Income ",NULL
"10.6189","2018-01-31","140792","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OF (1151 days) - Regular Plan-Normal Dividend","INF209KB1DG1","Close Ended Schemes "," Income ",NULL
"10.6184","2018-01-31","140791","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OF (1151 days) - Regular Plan-Growrth","INF209KB1DF3","Close Ended Schemes "," Income ",NULL
"10.485","2018-01-31","140795","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OF (1151 days) - Direct Plan-Quarterly Dividend","INF209KB1DK3","Close Ended Schemes "," Income ",NULL
"10.717","2018-01-31","140794","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OF (1151 days) - Direct Plan-Normal Dividend","INF209KB1DJ5","Close Ended Schemes "," Income ",NULL
"10.717","2018-01-31","140793","Aditya Birla Sun Life Mutual Fund","Aditya Birla SUn Life Fixed Term Plan - Series OF (1151 days) - Direct Plan-Growth","INF209KB1DI7","Close Ended Schemes "," Income ",NULL
"10.5597","2018-01-31","140785","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OE (1153 days) - Regular Plan-Growth","INF209KB1CZ3","Close Ended Schemes "," Income ",NULL
"10.5874","2018-01-31","140788","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series OE (1153 days) - Direct Plan-Growth","INF209KB1DC0","Close Ended Schemes "," Income ",NULL
"10.5638","2018-01-31","140688","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan-Series OD (1145 days)-Regular Plan-Normal Dividend","INF209KB1CU4","Close Ended Schemes "," Income ",NULL
"10.5639","2018-01-31","140687","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan-Series OD (1145 days)-Regular Plan-Growth","INF209KB1CT6","Close Ended Schemes "," Income ",NULL
"10.5919","2018-01-31","140690","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan-Series OD (1145 days)-Direct Plan-Normal Dividend","INF209KB1CX8","Close Ended Schemes "," Income ",NULL
"11.5156","2018-01-31","139166","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Direct Plan-Normal Dividend","INF209KA14X2","Close Ended Schemes "," Income ",NULL
"10.5676","2018-01-31","139745","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NT (1099 days) - Regular Plan-Quarterly Dividend","INF209KB1333","Close Ended Schemes "," Income ",NULL
"11.0366","2018-01-31","139744","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NT (1099 days) - Regular Plan-Normal Dividend","INF209KB1325","Close Ended Schemes "," Income ",NULL
"11.0367","2018-01-31","139741","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NT (1099 days) - Regular Plan-Growth","INF209KB1317","Close Ended Schemes "," Income ",NULL
"11.5161","2018-01-31","139168","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Direct Plan-Growth","INF209KA13X4","Close Ended Schemes "," Income ",NULL
"10.7875","2018-01-31","136409","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NL (1148 days) - Regular Plan-Quarterly Dividend","INF209KA19U7","Close Ended Schemes "," Income ",NULL
"11.6246","2018-01-31","136408","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NL (1148 days) - Regular Plan-Normal Dividend","INF209KA18U9","Close Ended Schemes "," Income ",NULL
"11.6246","2018-01-31","136413","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NL (1148 days) - Regular Plan-Growth","INF209KA17U1","Close Ended Schemes "," Income ",NULL
"10.8042","2018-01-31","136411","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NL (1148 days) - Direct Plan-Quarterly Dividend","INF209KA12V0","Close Ended Schemes "," Income ",NULL
"11.6694","2018-01-31","136412","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NL (1148 days) - Direct Plan-Normal Dividend","INF209KA11V2","Close Ended Schemes "," Income ",NULL
"11.6694","2018-01-31","136410","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NL (1148 days) - Direct Plan-Growth","INF209KA10V4","Close Ended Schemes "," Income ",NULL
"10.5859","2018-01-31","139743","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NT (1099 days) - Direct Plan-Quarterly Dividend","INF209KB1366","Close Ended Schemes "," Income ",NULL
"11.0833","2018-01-31","139746","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NT (1099 days) - Direct Plan-Normal Dividend","INF209KB1358","Close Ended Schemes "," Income ",NULL
"11.0833","2018-01-31","139742","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NT (1099 days) - Direct Plan-Growth","INF209KB1341","Close Ended Schemes "," Income ",NULL
"10.583","2018-01-31","139691","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NR (1099 days) - Regular Plan-Quarterly Dividend","INF209KB1143","Close Ended Schemes "," Income ",NULL
"11.0869","2018-01-31","139688","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NR (1099 days) - Regular Plan-Normal Dividend","INF209KB1135","Close Ended Schemes "," Income ",NULL
"11.0869","2018-01-31","139687","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NR (1099 days) - Regular Plan-Growth","INF209KB1127","Close Ended Schemes "," Income ",NULL
"10.6092","2018-01-31","139692","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NR (1099 days) - Direct Plan-Quarterly Dividend","INF209KB1176","Close Ended Schemes "," Income ",NULL
"11.1327","2018-01-31","139690","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NR (1099 days) - Direct Plan-Normal Dividend","INF209KB1168","Close Ended Schemes "," Income ",NULL
"11.1328","2018-01-31","139689","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NR (1099 days) - Direct Plan-Growth","INF209KB1150","Close Ended Schemes "," Income ",NULL
"10.7074","2018-01-31","139165","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Regular Plan-Quarterly Dividend","INF209KA18X3","Close Ended Schemes "," Income ",NULL
"11.4723","2018-01-31","139164","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Regular Plan-Normal Dividend","INF209KA17X5","Close Ended Schemes "," Income ",NULL
"11.473","2018-01-31","139163","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NP (1163 days) - Regular Plan-Growth","INF209KA16X7","Close Ended Schemes "," Income ",NULL
"11.7386","2018-01-31","136242","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NI (1163 days) - Regular Plan-Growth","INF209KA19S1","Close Ended Schemes "," Income ",NULL
"11.7389","2018-01-31","136245","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NI (1163 days) - Regular Plan-Normal Dividend","INF209KA10T8","Close Ended Schemes "," Income ",NULL
"10.7955","2018-01-31","136192","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NH (1168 days) - Regular Plan-Quarterly Dividend","INF209KA15S9","Close Ended Schemes "," Income ",NULL
"11.7617","2018-01-31","136324","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NK (1196 days) - Direct Plan-Growth","INF209KA14U8","Close Ended Schemes "," Income ",NULL
"11.7161","2018-01-31","136321","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NK (1196 days) - Regular Plan-Growth","INF209KA11U4","Close Ended Schemes "," Income ",NULL
"11.7616","2018-01-31","136322","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NK (1196 days) - Direct Plan-Normal Dividend","INF209KA15U5","Close Ended Schemes "," Income ",NULL
"11.7719","2018-01-31","136243","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NI (1163 days) - Direct Plan-Growth","INF209KA12T4","Close Ended Schemes "," Income ",NULL
"11.8251","2018-01-31","135868","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NB (1099 days) - Regular Plan-Normal Dividend","INF209KA14O1","Close Ended Schemes "," Income ",NULL
"11.7296","2018-01-31","136189","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NH (1168 days) - Regular Plan-Normal Dividend","INF209KA14S2","Close Ended Schemes "," Income ",NULL
"11.7297","2018-01-31","136188","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NH (1168 days) - Regular Plan-Growth","INF209KA13S4","Close Ended Schemes "," Income ",NULL
"10.8064","2018-01-31","136193","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NH (1168 days) - Direct Plan-Quarterly Dividend","INF209KA18S3","Close Ended Schemes "," Income ",NULL
"11.7635","2018-01-31","136190","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NH (1168 days) - Direct Plan-Growth","INF209KA16S7","Close Ended Schemes "," Income ",NULL
"10.8205","2018-01-31","136150","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun life Fixed Term Plan - Series NG (1169) days - Direct Plan-Quarterly Dividend","INF209KA18R5","Close Ended Schemes "," Income ",NULL
"11.7559","2018-01-31","136146","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NG (1169 days) - Regular Plan-Normal Dividend","INF209KA14R4","Close Ended Schemes "," Income ",NULL
"11.7559","2018-01-31","136145","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NG (1169 days) - Regular Plan-Growth","INF209KA13R6","Close Ended Schemes "," Income ",NULL
"11.789","2018-01-31","136148","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NG (1169 days) - Direct Plan-Growth","INF209KA16R9","Close Ended Schemes "," Income ",NULL
"10.7807","2018-01-31","136038","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NE (1100 days) - Regular Plan-Quarterly dividend","INF209KA13Q8","Close Ended Schemes "," Income ",NULL
"11.7577","2018-01-31","136037","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NE (1100 days) - Regular Plan-Normal Dividend","INF209KA12Q0","Close Ended Schemes "," Income ",NULL
"11.7577","2018-01-31","136036","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NE (1100 days) - Regular Plan-Growth","INF209KA11Q2","Close Ended Schemes "," Income ",NULL
"11.7926","2018-01-31","136040","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NE (1100 days) - Direct Plan-Normal Dividend","INF209KA15Q3","Close Ended Schemes "," Income ",NULL
"11.7922","2018-01-31","136039","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NE (1100 days) - Direct Plan-Growth","INF209KA14Q6","Close Ended Schemes "," Income ",NULL
"10.8234","2018-01-31","135936","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series ND (1109 days) - Regular Plan-Quarterly Dividend","INF209KA17P1","Close Ended Schemes "," Income ",NULL
"11.7898","2018-01-31","135934","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series ND (1109 days) - Regular Plan-Normal Dividend","INF209KA16P3","Close Ended Schemes "," Income ",NULL
"11.7898","2018-01-31","135932","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series ND (1109 days) - Regular Plan-Growth","INF209KA15P5","Close Ended Schemes "," Income ",NULL
"10.8326","2018-01-31","135937","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series ND (1109 days) - Direct Plan-Quarterly Dividend","INF209KA10Q4","Close Ended Schemes "," Income ",NULL
"11.8233","2018-01-31","135933","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series ND (1109 days) - Direct Plan-Nomal Dividend","INF209KA19P7","Close Ended Schemes "," Income ",NULL
"11.8231","2018-01-31","135935","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series ND (1109 days) - Direct Plan-Growth","INF209KA18P9","Close Ended Schemes "," Income ",NULL
"11.825","2018-01-31","135870","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NB (1099 days) - Regular Plan-Growth","INF209KA13O3","Close Ended Schemes "," Income ",NULL
"11.859","2018-01-31","135872","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series NB (1099 days) - Direct Plan-Growth","INF209KA16O6","Close Ended Schemes "," Income ",NULL
"11.9257","2018-01-31","135538","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MY (1107 days) - Regular Plan-Normal Dividend","INF209KA12M9","Close Ended Schemes "," Income ",NULL
"11.9251","2018-01-31","135537","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MY (1107 days) - Regular Plan-Growth","INF209KA11M1","Close Ended Schemes "," Income ",NULL
"10.8008","2018-01-31","135539","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MY (1107 days) - Regular Plan - Quarterly Dividend","INF209KA13M7","Close Ended Schemes "," Income ",NULL
"10.8128","2018-01-31","135541","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MY (1107 days) - Direct Plan-Quarterly Dividend","INF209KA16M0","Close Ended Schemes "," Income ",NULL
"11.9525","2018-01-31","135540","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MY (1107 days) - Direct Plan-Growth","INF209KA14M5","Close Ended Schemes "," Income ",NULL
"10.8161","2018-01-31","135446","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MX (1128 days) - Regular Plan - Quarterly Dividend","INF209KA17L0","Close Ended Schemes "," Income ",NULL
"12.0467","2018-01-31","135445","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MX (1128 days) - Regular Plan - Normal Dividend","INF209KA16L2","Close Ended Schemes "," Income ",NULL
"12.0463","2018-01-31","135448","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MX (1128 days) - Regular Plan - Growth","INF209KA15L4","Close Ended Schemes "," Income ",NULL
"12.3864","2018-01-31","134720","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MQ (1159 days)-Regular Plan-Normal Dividend","INF209KA16E7","Close Ended Schemes "," Income ",NULL
"12.0746","2018-01-31","135449","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MX (1128 days) - Direct Plan - Growth","INF209KA12L1","Close Ended Schemes "," Income ",NULL
"10.8746","2018-01-31","134949","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MU (1117 days) - Regular Plan-Quarterly Dividend","INF209KA14H5","Close Ended Schemes "," Income ",NULL
"12.1398","2018-01-31","134950","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MU (1117 days) - Regular Plan-Normal Dividend","INF209KA13H7","Close Ended Schemes "," Income ",NULL
"12.1398","2018-01-31","134948","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MU (1117 days) - Regular Plan-Growth","INF209KA12H9","Close Ended Schemes "," Income ",NULL
"10.8893","2018-01-31","134953","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MU (1117 days) - Direct Plan-Quarterly dividend","INF209KA17H8","Close Ended Schemes "," Income ",NULL
"12.2621","2018-01-31","134952","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MU (1117 days) - Direct Plan-Normal Dividend","INF209KA16H0","Close Ended Schemes "," Income ",NULL
"12.2611","2018-01-31","134951","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MU (1117 days) - Direct Plan-Growth","INF209KA15H2","Close Ended Schemes "," Income ",NULL
"12.384","2018-01-31","134737","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MR (1153 days)-Direct Plan-Growth","INF209KA18E3","Close Ended Schemes "," Income ",NULL
"10.8861","2018-01-31","134736","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MR (1153 days) - Regular Plan-Quarterly Plan","INF209KA13F1","Close Ended Schemes "," Income ",NULL
"12.351","2018-01-31","134734","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MR (1153 days) - Regular Plan-Normal Dividend","INF209KA12F3","Close Ended Schemes "," Income ",NULL
"12.3511","2018-01-31","134735","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MR (1153 days) - Regular Plan-Growth","INF209KA11F5","Close Ended Schemes "," Income ",NULL
"12.3845","2018-01-31","134738","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MR (1153 days) - Direct Plan-Normal Dividend","INF209KA19E1","Close Ended Schemes "," Income ",NULL
"10.8947","2018-01-31","134722","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MQ (1159 days)-Regular Plan-Quarterly Dividend","INF209KA17E5","Close Ended Schemes "," Income ",NULL
"12.41","2018-01-31","134691","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MP (1141 days) - Direct Plan-Growth","INF209KA19D3","Close Ended Schemes "," Income ",NULL
"12.3864","2018-01-31","134721","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Fixed Term Plan - Series MQ (1159 days)-Regular Plan-Growth","INF209KA15E9","Close Ended Schemes "," Income ",NULL
